T24,Land,,,,,
204,Benin,2005,Permanent crops (% of total land area),2.5,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
204,Benin,2005,Forest cover (% of total land area),34.5,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
204,Benin,2005,Important sites for terrestrial biodiversity protected (% of total sites protected),66.66,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2023."
204,Benin,2010,Land area (thousand hectares),"11,276",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
204,Benin,2010,Arable land (thousand hectares),"2,500",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
204,Benin,2010,Permanent crops (thousand hectares),600,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
204,Benin,2010,Forest cover (thousand hectares),"3,635",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
204,Benin,2010,Arable land (% of total land area),22.2,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
204,Benin,2010,Permanent crops (% of total land area),5.3,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
204,Benin,2010,Forest cover (% of total land area),32.2,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
204,Benin,2010,Important sites for terrestrial biodiversity protected (% of total sites protected),66.66,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2023."
204,Benin,2020,Land area (thousand hectares),"11,276",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
204,Benin,2020,Arable land (thousand hectares),"2,800",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
204,Benin,2020,Permanent crops (thousand hectares),600,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
204,Benin,2020,Forest cover (thousand hectares),"3,135",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
204,Benin,2020,Arable land (% of total land area),24.8,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
204,Benin,2020,Permanent crops (% of total land area),5.3,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
204,Benin,2020,Forest cover (% of total land area),27.8,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
204,Benin,2020,Important sites for terrestrial biodiversity protected (% of total sites protected),66.66,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2023."
204,Benin,2022,Important sites for terrestrial biodiversity protected (% of total sites protected),66.66,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2023."
60,Bermuda,2005,Land area (thousand hectares),5,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
60,Bermuda,2005,Arable land (thousand hectares),0,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
60,Bermuda,2005,Forest cover (thousand hectares),1,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
60,Bermuda,2005,Arable land (% of total land area),7.4,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
60,Bermuda,2005,Forest cover (% of total land area),18.5,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
60,Bermuda,2005,Important sites for terrestrial biodiversity protected (% of total sites protected),51.98,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2023."
60,Bermuda,2010,Land area (thousand hectares),5,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
60,Bermuda,2010,Arable land (thousand hectares),0,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
60,Bermuda,2010,Forest cover (thousand hectares),1,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
60,Bermuda,2010,Arable land (% of total land area),5.6,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
60,Bermuda,2010,Forest cover (% of total land area),18.5,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
60,Bermuda,2010,Important sites for terrestrial biodiversity protected (% of total sites protected),51.98,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2023."
60,Bermuda,2020,Land area (thousand hectares),5,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
60,Bermuda,2020,Arable land (thousand hectares),0,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
60,Bermuda,2020,Forest cover (thousand hectares),1,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
60,Bermuda,2020,Arable land (% of total land area),5.6,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
60,Bermuda,2020,Forest cover (% of total land area),18.5,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
60,Bermuda,2020,Important sites for terrestrial biodiversity protected (% of total sites protected),51.98,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2023."
60,Bermuda,2022,Important sites for terrestrial biodiversity protected (% of total sites protected),51.98,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2023."
64,Bhutan,2005,Land area (thousand hectares),"3,812",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
64,Bhutan,2005,Arable land (thousand hectares),167,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
64,Bhutan,2005,Permanent crops (thousand hectares),19,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
64,Bhutan,2005,Forest cover (thousand hectares),"2,656",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
64,Bhutan,2005,Arable land (% of total land area),4.4,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
64,Bhutan,2005,Permanent crops (% of total land area),0.5,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
64,Bhutan,2005,Forest cover (% of total land area),69.7,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
64,Bhutan,2005,Important sites for terrestrial biodiversity protected (% of total sites protected),42.59,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2023."
64,Bhutan,2010,Land area (thousand hectares),"3,812",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
64,Bhutan,2010,Arable land (thousand hectares),101,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
64,Bhutan,2010,Permanent crops (thousand hectares),12,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
64,Bhutan,2010,Forest cover (thousand hectares),"2,705",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
64,Bhutan,2010,Arable land (% of total land area),2.6,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
64,Bhutan,2010,Permanent crops (% of total land area),0.3,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
64,Bhutan,2010,Forest cover (% of total land area),71.0,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
64,Bhutan,2010,Important sites for terrestrial biodiversity protected (% of total sites protected),45.41,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2023."
64,Bhutan,2020,Land area (thousand hectares),"3,814",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
64,Bhutan,2020,Arable land (thousand hectares),94,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
64,Bhutan,2020,Permanent crops (thousand hectares),6,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
64,Bhutan,2020,Forest cover (thousand hectares),"2,725",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
64,Bhutan,2020,Arable land (% of total land area),2.5,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
64,Bhutan,2020,Permanent crops (% of total land area),0.2,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
64,Bhutan,2020,Forest cover (% of total land area),71.4,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
64,Bhutan,2020,Important sites for terrestrial biodiversity protected (% of total sites protected),46.97,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2023."
64,Bhutan,2022,Important sites for terrestrial biodiversity protected (% of total sites protected),46.97,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2023."
68,Bolivia (Plurin. State of),2005,Land area (thousand hectares),"108,330",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
68,Bolivia (Plurin. State of),2005,Arable land (thousand hectares),"3,806",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
68,Bolivia (Plurin. State of),2005,Permanent crops (thousand hectares),199,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
68,Bolivia (Plurin. State of),2005,Forest cover (thousand hectares),"54,094",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
68,Bolivia (Plurin. State of),2005,Arable land (% of total land area),3.5,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
68,Bolivia (Plurin. State of),2005,Permanent crops (% of total land area),0.2,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
68,Bolivia (Plurin. State of),2005,Forest cover (% of total land area),49.9,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
68,Bolivia (Plurin. State of),2005,Important sites for terrestrial biodiversity protected (% of total sites protected),43.90,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2023."
68,Bolivia (Plurin. State of),2010,Land area (thousand hectares),"108,330",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
68,Bolivia (Plurin. State of),2010,Arable land (thousand hectares),"4,297",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
68,Bolivia (Plurin. State of),2010,Permanent crops (thousand hectares),219,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
68,Bolivia (Plurin. State of),2010,Forest cover (thousand hectares),"53,086",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
68,Bolivia (Plurin. State of),2010,Arable land (% of total land area),4.0,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
68,Bolivia (Plurin. State of),2010,Permanent crops (% of total land area),0.2,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
68,Bolivia (Plurin. State of),2010,Forest cover (% of total land area),49.0,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
68,Bolivia (Plurin. State of),2010,Important sites for terrestrial biodiversity protected (% of total sites protected),45.45,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2023."
68,Bolivia (Plurin. State of),2020,Land area (thousand hectares),"108,330",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
68,Bolivia (Plurin. State of),2020,Arable land (thousand hectares),"4,540",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
68,Bolivia (Plurin. State of),2020,Permanent crops (thousand hectares),247,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
68,Bolivia (Plurin. State of),2020,Forest cover (thousand hectares),"50,834",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
68,Bolivia (Plurin. State of),2020,Arable land (% of total land area),4.2,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
68,Bolivia (Plurin. State of),2020,Permanent crops (% of total land area),0.2,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
68,Bolivia (Plurin. State of),2020,Forest cover (% of total land area),46.9,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
68,Bolivia (Plurin. State of),2020,Important sites for terrestrial biodiversity protected (% of total sites protected),45.45,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2023."
68,Bolivia (Plurin. State of),2022,Important sites for terrestrial biodiversity protected (% of total sites protected),45.45,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2023."
535,"Bonaire, St. Eustatius & Saba",2005,Important sites for terrestrial biodiversity protected (% of total sites protected),39.27,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2023."
535,"Bonaire, St. Eustatius & Saba",2010,Important sites for terrestrial biodiversity protected (% of total sites protected),39.27,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2023."
535,"Bonaire, St. Eustatius & Saba",2020,Land area (thousand hectares),32,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
535,"Bonaire, St. Eustatius & Saba",2020,Forest cover (thousand hectares),2,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
535,"Bonaire, St. Eustatius & Saba",2020,Forest cover (% of total land area),5.9,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
535,"Bonaire, St. Eustatius & Saba",2020,Important sites for terrestrial biodiversity protected (% of total sites protected),62.47,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2023."
535,"Bonaire, St. Eustatius & Saba",2022,Important sites for terrestrial biodiversity protected (% of total sites protected),62.47,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2023."
70,Bosnia and Herzegovina,2005,Land area (thousand hectares),"5,120",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
70,Bosnia and Herzegovina,2005,Arable land (thousand hectares),"1,025",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
70,Bosnia and Herzegovina,2005,Permanent crops (thousand hectares),95,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
70,Bosnia and Herzegovina,2005,Forest cover (thousand hectares),"2,107",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
70,Bosnia and Herzegovina,2005,Arable land (% of total land area),20.0,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
70,Bosnia and Herzegovina,2005,Permanent crops (% of total land area),1.9,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
70,Bosnia and Herzegovina,2005,Forest cover (% of total land area),41.2,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
70,Bosnia and Herzegovina,2005,Important sites for terrestrial biodiversity protected (% of total sites protected),10.69,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2023."
70,Bosnia and Herzegovina,2010,Land area (thousand hectares),"5,120",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
70,Bosnia and Herzegovina,2010,Arable land (thousand hectares),"1,004",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
70,Bosnia and Herzegovina,2010,Permanent crops (thousand hectares),105,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
70,Bosnia and Herzegovina,2010,Forest cover (thousand hectares),"2,103",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
70,Bosnia and Herzegovina,2010,Arable land (% of total land area),19.6,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
70,Bosnia and Herzegovina,2010,Permanent crops (% of total land area),2.1,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
70,Bosnia and Herzegovina,2010,Forest cover (% of total land area),41.1,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
70,Bosnia and Herzegovina,2010,Important sites for terrestrial biodiversity protected (% of total sites protected),28.87,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2023."
70,Bosnia and Herzegovina,2020,Land area (thousand hectares),"5,120",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
70,Bosnia and Herzegovina,2020,Arable land (thousand hectares),"1,015",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
70,Bosnia and Herzegovina,2020,Permanent crops (thousand hectares),106,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
70,Bosnia and Herzegovina,2020,Forest cover (thousand hectares),"2,188",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
70,Bosnia and Herzegovina,2020,Arable land (% of total land area),19.8,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
70,Bosnia and Herzegovina,2020,Permanent crops (% of total land area),2.1,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
70,Bosnia and Herzegovina,2020,Forest cover (% of total land area),42.7,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
70,Bosnia and Herzegovina,2020,Important sites for terrestrial biodiversity protected (% of total sites protected),37.14,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2023."
70,Bosnia and Herzegovina,2022,Important sites for terrestrial biodiversity protected (% of total sites protected),37.14,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2023."
72,Botswana,2005,Land area (thousand hectares),"56,673",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
72,Botswana,2005,Arable land (thousand hectares),214,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
72,Botswana,2005,Permanent crops (thousand hectares),2,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
72,Botswana,2005,Forest cover (thousand hectares),"17,029",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
72,Botswana,2005,Arable land (% of total land area),0.4,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
72,Botswana,2005,Permanent crops (% of total land area),0.0,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
72,Botswana,2005,Forest cover (% of total land area),30.0,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
72,Botswana,2005,Important sites for terrestrial biodiversity protected (% of total sites protected),51.09,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2023."
72,Botswana,2010,Land area (thousand hectares),"56,673",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
72,Botswana,2010,Arable land (thousand hectares),259,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
72,Botswana,2010,Permanent crops (thousand hectares),2,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
72,Botswana,2010,Forest cover (thousand hectares),"16,438",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
72,Botswana,2010,Arable land (% of total land area),0.5,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
72,Botswana,2010,Permanent crops (% of total land area),0.0,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
72,Botswana,2010,Forest cover (% of total land area),29.0,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
72,Botswana,2010,Important sites for terrestrial biodiversity protected (% of total sites protected),51.09,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2023."
72,Botswana,2020,Land area (thousand hectares),"56,673",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
72,Botswana,2020,Arable land (thousand hectares),260,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
72,Botswana,2020,Permanent crops (thousand hectares),2,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
72,Botswana,2020,Forest cover (thousand hectares),"15,255",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
72,Botswana,2020,Arable land (% of total land area),0.5,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
72,Botswana,2020,Permanent crops (% of total land area),0.0,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
72,Botswana,2020,Forest cover (% of total land area),26.9,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
72,Botswana,2020,Important sites for terrestrial biodiversity protected (% of total sites protected),51.09,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2023."
72,Botswana,2022,Important sites for terrestrial biodiversity protected (% of total sites protected),51.09,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2023."
74,Bouvet Island,2005,Important sites for terrestrial biodiversity protected (% of total sites protected),100.00,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2023."
74,Bouvet Island,2010,Important sites for terrestrial biodiversity protected (% of total sites protected),100.00,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2023."
74,Bouvet Island,2022,Important sites for terrestrial biodiversity protected (% of total sites protected),100.00,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2023."
76,Brazil,2005,Land area (thousand hectares),"835,814",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
76,Brazil,2005,Arable land (thousand hectares),"48,333",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
76,Brazil,2005,Permanent crops (thousand hectares),"11,302",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
76,Brazil,2005,Forest cover (thousand hectares),"531,335",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
76,Brazil,2005,Arable land (% of total land area),5.8,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
76,Brazil,2005,Permanent crops (% of total land area),1.4,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
76,Brazil,2005,Forest cover (% of total land area),63.6,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
76,Brazil,2005,Important sites for terrestrial biodiversity protected (% of total sites protected),37.45,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2023."
76,Brazil,2010,Land area (thousand hectares),"835,814",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
76,Brazil,2010,Arable land (thousand hectares),"51,405",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
76,Brazil,2010,Permanent crops (thousand hectares),"10,252",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
76,Brazil,2010,Forest cover (thousand hectares),"511,581",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
76,Brazil,2010,Arable land (% of total land area),6.2,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
76,Brazil,2010,Permanent crops (% of total land area),1.2,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2022."
